id,title,price,description,long,latitude,review_airbnb,calification_rate,created_at,verified,host_review,created_at_1,cameras_on_site,rooms,,
964717039634817558,Apartamento en Poblado Hermosa vista,668086,"Vivienda rentada entero en Medellín, Colombia",-75.562359,6.22459758,0,,may-23,TRUE,13,jul-23,FALSE,3,,
899825016655024600,"¡Espacio, mejor ubicación, vistas y mucho más!",310000,"Vivienda rentada entero en Medellín, Colombia",-75.55545,6.21751,2,,abr-21,TRUE,55,abr-23,FALSE,2,,
865802190108836281,Apartamento 502,400000,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.5846908,6.25681523,0,,jul-17,,21,feb-17,TRUE,1,,
40117727,"Industrial Cozzy Loft, aire acondicionado, piscina en la azotea",405874,"Vivienda rentada entero en Medellín, Colombia",-75.58974,6.24486,22,4.77,jun-19,TRUE,1936,feb-19,TRUE,1,,
49063198,Lindo apartamento con vista increíble..Bienvenidos,394197,"Vivienda rentada entero en Bello, Colombia",-75.53302,6.34564,10,5,nov-18,TRUE,10,feb-21,FALSE,2,,
53270267,OviedoMall/Desayuno/Maravilloso/LimpiezaDiaria,472716,"Vivienda rentada entero en Medellín, Colombia",-75.575745,6.200357,23,4.96,jun-18,TRUE,982,feb-18,TRUE,1,,
1016826862092241254,apto en laureles,100000,"Vivienda rentada entero en Medellín, Colombia",-75.604022,6.24412644,0,,feb-20,TRUE,64,feb-20,FALSE,1,,
887691913100510326,Apartamento de buen confort,400000,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.5719932,6.19840393,2,,may-23,TRUE,2,ago-23,FALSE,3,,
1003630926413398063,Completa! Casa 4 habitaciones central-Medallo 8pr,412857,"Alojamiento entero en Medellín, Colombia",-75.5602263,6.24499784,0,,oct-23,TRUE,3,nov-23,FALSE,4,,
1019584295120253444,Poblado Apartamento 3br,400000,"Vivienda rentada entero en Medellín, Colombia",-75.5588998,6.1991792,2,,may-23,TRUE,28,jul-23,FALSE,3,,
1016163612938709969,Espectacular apartamento.,400000,"Vivienda rentada entero en Envigado, Colombia",-75.5881376,6.16964366,1,,sep-22,TRUE,12,feb-23,FALSE,3,,
897980255305544957,Hermoso apartamento Laureles,394286,"Vivienda rentada entero en Medellín, Colombia",-75.6013668,6.239815,2,,ene-23,TRUE,18,jun-23,FALSE,3,,
872345514000909022,VillAlexandra Medellin,397350,"Vivienda rentada entero en Bello, Colombia",-75.5596445,6.32437862,0,,oct-18,TRUE,31,feb-21,FALSE,3,,
949968659881012313,Apartamento Amoblado en el poblado medellin,400000,"Vivienda rentada entero en Medellín, Colombia",-75.5781795,6.19693685,0,,abr-22,TRUE,32,feb-22,FALSE,2,,
20722311,"Soul Lifestyle, descuento de última hora, wifi, piscina.",438380,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.5658,6.20102,21,4.71,feb-17,TRUE,2692,feb-17,FALSE,2,,
556398653427149214,Hermoso apartamento en Munic Hermoso,398138,"Vivienda rentada entero en Medellín, Colombia",-75.59117,6.24706,4,5,ago-17,TRUE,256,feb-19,FALSE,3,,
821792438161074699,Apartamento Cómodo y Familiar,400000,"Vivienda rentada entero en Medellín, Colombia",-75.5717831,6.2480753,0,,feb-23,TRUE,,mar-23,FALSE,3,,
1018211289370728288,,,,,,,,,,,,,,,
1018281973231867867,,,,,,,,,,,,,,,
1018300879159082002,,,,,,,,,,,,,,,
1018218937384459488,,,,,,,,,,,,,,,
980423589172791847,"Estudio a 5 minutos de Provenza, jacuzzi privado",496688,"Vivienda rentada entero en Medellín, Colombia",-75.5612641,6.20472145,21,5,jul-23,TRUE,183,oct-23,TRUE,1,,
848590763684793815,Urban 2205 - Serenidad y fitness. Apartamento con piscina/gimnasio,433616,"Vivienda rentada entero en Medellín, Colombia",-75.5546444,6.2063247,40,4.95,ene-17,TRUE,3668,feb-19,FALSE,1,,
980487185052079695,Ubicación inigualable en Provenza,496136,"Vivienda rentada entero en Medellín, Colombia",-75.5606829,6.20620426,21,4.95,jul-23,TRUE,183,oct-23,TRUE,1,,
53981833,Open Concept Loft / Nido Sky / Unit 12,558171,"Loft entero en Medellín, Colombia",-75.57314,6.21005,92,4.87,sep-10,TRUE,1401,feb-15,TRUE,1,,
747003874421914775,Apartamento con estilo en zona exclusiva,464286,"Vivienda rentada entero en Medellín, Colombia",-75.5965968,6.245999,12,5,oct-20,TRUE,254,feb-22,FALSE,2,,
23327287,Top 1 BR Penthouse A/C BBQ & Terrace @Provenza!,540916,"Vivienda rentada entero en Medellín, Colombia",-75.56355,6.20765,145,4.79,may-17,TRUE,2664,feb-17,FALSE,1,,
53197444,Open Concept Loft / Nido Sky / Unit 7,538149,"Loft entero en Medellín, Colombia",-75.57178,6.2096,43,4.81,sep-10,TRUE,1401,feb-15,TRUE,1,,
918231088496952948,Gimnasio Provenza 2BR 2BTH + seguridad las 24 horas,507962,"Vivienda rentada entero en Medellín, Colombia",-75.5644039,6.20596062,20,4.9,may-17,TRUE,2664,feb-17,FALSE,2,,
41445745,2002 Vista al horizonte de la ciudad en El Poblado,283571,"Vivienda rentada entero en Medellín, Colombia",-75.56943,6.18715,43,4.72,nov-19,TRUE,434,feb-20,FALSE,1,,
887849404656429779,"Magnífica estadía: ¡Ubicación, comodidad y lujo!",442407,"Vivienda rentada entero en Medellín, Colombia",-75.5679479,6.2270747,15,5,jul-18,TRUE,15,jul-23,TRUE,3,,
1024746310602297140,Exclusivo Dúplex/Parque Lleras,450080,"Vivienda rentada entero en Medellín, Colombia",-75.5637299,6.20001021,5,4.4,ene-17,TRUE,5541,feb-17,FALSE,2,,
633955597559045677,"Urban 2505 - Oasis elegante con piscina, sauna y gimnasio",433616,"Vivienda rentada entero en Medellín, Colombia",-75.55511,6.20532,58,4.83,ene-17,TRUE,3668,feb-19,FALSE,1,,
886927506507411388,Penthouse en El Poblado con vista panorámica,374487,"Vivienda rentada entero en Medellín, Colombia",-75.56725,6.2025,5,5,oct-22,TRUE,194,feb-23,FALSE,2,,
23074209,"Estilo de vida del alma, internet RÁPIDO, la mejor ubicación.",509614,"Vivienda rentada entero en Medellín, Colombia",-75.56782,6.1988,56,4.91,feb-17,TRUE,2692,feb-17,FALSE,1,,
46873552,2 BR 2 BTH unidad Perfecta ubicación + Gimnasio + aire acondicionado + barbacoa,564844,"Vivienda rentada entero en Medellín, Colombia",-75.56346,6.20443,70,4.73,may-17,TRUE,2664,feb-17,FALSE,2,,
52595087,City View Apt 2BD-13th Floor 1AC by HOUSY HOST,385603,"Vivienda rentada entero en Medellín, Colombia",-75.5663933,6.19175137,102,4.65,oct-15,TRUE,7176,feb-16,FALSE,2,,
689188156463237277,Penthouse de lujo con billar en el Poblado- Med,448800,"Vivienda rentada entero en Medellín, Colombia",-75.57071,6.21354,26,4.85,jul-22,TRUE,235,feb-23,TRUE,1,,
945593691650714736,"Top 2BR, 20th Floor, View-Pool/Gym, cerca de El Tesoro",563149,"Vivienda rentada entero en Medellín, Colombia",-75.5546444,6.2063247,14,4.93,dic-20,TRUE,72,feb-21,FALSE,2,,
700247357082459133,Casas de lujo en Topá,532323,"Vivienda rentada entero en Medellín, Colombia",-75.56866,6.20821,9,5,ago-22,TRUE,108,feb-23,TRUE,2,,
963920996651359580,Escapada moderna a una cabaña,465152,"Alojamiento entero en Plan, Colombia",-75.524154,6.20697373,5,4,feb-23,TRUE,71,mar-23,FALSE,2,,
954662772617266174,"Luxury Comfy: jacuzzi, aire acondicionado, balcón",508513,"Vivienda rentada entero en Medellín, Colombia",-75.5692863,6.2106563,29,4.86,mar-16,TRUE,7631,feb-16,FALSE,1,,
990619452251480800,Urban 705 - Serenity & Bright apt con piscina/gimnasio.,433616,"Vivienda rentada entero en Medellín, Colombia",-75.5546444,6.2063247,12,5,ene-17,TRUE,3668,feb-19,FALSE,1,,
18156903,"Soul Lifestyle, descuento de última hora, gimnasio, piscina.",540500,"Vivienda rentada entero en Medellín, Colombia",-75.56809,6.1984,34,4.74,feb-17,TRUE,2692,feb-17,FALSE,1,,
12113318,"Blux 2 dormitorios, cerca de Provenza, 2 balcones Pv",469527,"Vivienda rentada entero en Medellín, Colombia",-75.56136,6.21217,99,4.75,ago-11,TRUE,4739,2-dic,FALSE,2,,
979126373425416060,804 Lujoso apartamento en El Poblado Medellín,389703,"Vivienda rentada entero en Medellín, Colombia",-75.554188,6.20677894,29,4.72,sep-19,TRUE,3547,feb-20,TRUE,2,,
984717638226720856,Lux Executive 2 Bedroom Loft in El Poblado w/Views,312637,"Vivienda rentada entero en Medellín, Colombia",-75.56906,6.2099,11,5,nov-13,TRUE,526,feb-14,TRUE,2,,
50095651,Gran ático de 2 dormitorios en Poblado con vistas increíbles.,402632,"Condo entero en Medellín, Colombia",-75.56594,6.19172,126,4.86,feb-20,TRUE,452,feb-20,FALSE,2,,
818804878187709643,Nuevo 3BR Luxury Apto en el corazón de Laureles,413906,"Vivienda rentada entero en Medellín, Colombia",-75.59553,6.2526,14,4.79,oct-18,TRUE,1014,feb-21,FALSE,3,,
555007832425152795,La mejor ubicación en Medellín.,433616,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.577886,6.19753417,38,4.71,mar-17,TRUE,79,feb-18,FALSE,2,,
20505916,"Soul Lifestyle, Apt Poblado, Gimnasio, Coworking, Piscina.",540500,"Vivienda rentada entero en Medellín, Colombia",-75.56568,6.20029,31,4.87,feb-17,TRUE,2692,feb-17,FALSE,2,,
46791339,"Apartamento moderno en Provenza, El Poblado",433616,"Vivienda rentada entero en Medellín, Colombia",-75.56632,6.21114,114,4.88,dic-20,TRUE,116,feb-21,FALSE,1,,
991365061963225729,2BR | Wifi rápido | Provenza a 5 minutos,368571,"Vivienda rentada entero en Medellín, Colombia",-75.5638621,6.20970083,13,5,mar-17,TRUE,727,feb-19,FALSE,2,,
879797671266839035,"Hermoso apartamento en Provenza, El Poblado",382922,"Vivienda rentada entero en Medellín, Colombia",-75.56134,6.21087,27,4.89,oct-22,TRUE,194,feb-23,FALSE,2,,
34156291,Superbalcón / AC / 2 BR /piso 16/ El Poblado,462905,"Vivienda rentada entero en Medellín, Colombia",-75.56578,6.19181,104,4.92,abr-16,TRUE,197,feb-18,FALSE,2,,
45455066,Parque Lleras 202 Medellín Fun-Business-Pleasure,473036,"Condo entero en Medellín, Colombia",-75.57149,6.21211,58,4.76,jun-20,TRUE,58,feb-21,TRUE,2,,
50710092,OviedoMall/Desayuno/Espectacular/LimpiezaDiaria,521005,"Vivienda rentada entero en Medellín, Colombia",-75.575539,6.200218,28,4.96,jun-18,TRUE,984,feb-18,TRUE,1,,
888613028181143391,LuXuRy PoBlAdO pArK NeW,523729,"Vivienda rentada entero en Medellín, Colombia",-75.5706278,6.21229905,8,4.88,ene-20,TRUE,361,feb-21,FALSE,1,,
53270297,Chalet La Rochelle Copacabana,600000,"Chalé entero en Copacabana, Colombia",-75.510765,6.372688,28,4.82,feb-16,TRUE,84,feb-22,TRUE,2,,
725218201267843795,La Morada Increíble Eco-cabaña con jacuzzi privado,429674,"Cabaña entero en Guarne, Colombia",-75.47756,6.29336,10,4.7,oct-18,TRUE,1014,feb-21,FALSE,1,,
871239959705939608,Hermoso y Amplio apto Luxury. La mejor ubicación!,353822,"Vivienda rentada entero en Envigado, Colombia",-75.59002,6.17398,12,4.83,may-19,TRUE,12,jul-23,FALSE,2,,
34696295,"¡LA MEJOR! ¡El Poblado: aire acondicionado, WIFI rápido, vistas a la ciudad!",433616,"Condo entero en Medellín, Colombia",-75.56805,6.22473,39,5,mar-15,TRUE,56,feb-17,TRUE,2,,
18900212,"Soul Lifestyle, w/ balcón, wifi rápido, gimnasio.",483263,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.56552,6.20181,28,4.96,feb-17,TRUE,2692,feb-17,FALSE,1,,
17936137,"Soul Lifestyle, Apt con wfi rápido, cerca de Provenza",537214,"Vivienda rentada entero en Medellín, Colombia",-75.56744,6.20009,9,5,feb-17,TRUE,2692,feb-17,FALSE,1,,
52033245,Espectacular apartamento Provenza yPoblado (estilo egipcio),433616,"Vivienda rentada entero en Medellín, Colombia",-75.5698242,6.21083307,48,4.79,nov-16,TRUE,394,feb-19,FALSE,1,,
902972854517319017,La mejor vista de la ciudad!,398571,"Vivienda rentada entero en Medellín, Colombia",-75.5672457,6.21922504,33,4.67,mar-21,TRUE,33,feb-22,FALSE,3,,
1035043835179169975,Apartamento en La 70 Laureles-Estadio,414286,"Vivienda rentada entero en Medellín, Colombia",-75.5865557,6.25116647,8,5,sep-18,TRUE,8,dic-23,TRUE,4,,
875984972320517521,Gema oculta en Laureles Cerca de todo | TC-4°,290720,"Vivienda rentada entero en Medellín, Colombia",-75.58353,6.24355,43,4.93,mar-21,TRUE,523,feb-22,FALSE,3,,
46855454,¡Apartamento perfecto Provenza 2 BR 2 BTH + Gimnasio gratuito!,497200,"Vivienda rentada entero en Medellín, Colombia",-75.56325,6.20438,64,4.73,may-17,TRUE,2664,feb-17,FALSE,2,,
1029839903874760381,Urban 705 - Serenity & Bright apt con piscina/gimnasio.,433616,"Vivienda rentada entero en Medellín, Colombia",-75.5546444,6.2063247,0,,oct-21,TRUE,240,feb-23,FALSE,1,,
640560003838485667,Urban 2101 - Apartamento con estilo/en el corazón del Poblado,433616,"Vivienda rentada entero en Medellín, Colombia",-75.55465,6.20633,49,4.82,ene-17,TRUE,3668,feb-19,FALSE,1,,
732803557808798992,Provenza Life 201: ventilada y renovada en Provenza,429674,"Vivienda rentada entero en Medellín, Colombia",-75.5639001,6.2051498,18,5,oct-21,TRUE,240,feb-23,FALSE,2,,
47701646,Lleras Park Apartment 101,372358,"Vivienda rentada entero en Medellín, Colombia",-75.5685279,6.2106289,152,4.63,ene-19,TRUE,2751,feb-19,FALSE,3,,
918216777144579831,Hermoso 2 BR @Provenza + gimnasio y balcón gratuitos,497200,"Vivienda rentada entero en Medellín, Colombia",-75.5629278,6.20483689,14,4.43,may-17,TRUE,2664,feb-17,FALSE,2,,
19582958,"Estilo de vida Soul, apartamento con wifi rápido, piscina, gimnasio.",537214,"Vivienda rentada entero en Medellín, Colombia",-75.56575,6.20128,59,4.76,feb-17,TRUE,2692,feb-17,FALSE,1,,
43342490,Provenza Life 201: ventilada y renovada en Provenza,429674,"Vivienda rentada entero en Medellín, Colombia",-75.56351,6.20608,74,4.7,ene-17,TRUE,3668,feb-19,FALSE,2,,
2180540,APARTAMENTO EN EL POBLADO NUEVO PISO 13,394286,"Vivienda rentada entero en Medellín, Colombia",-75.56608,6.19145,147,4.83,oct-13,TRUE,190,feb-20,FALSE,2,,
865169963591067293,San Peters 401,253000,"Vivienda rentada entero en Medellín, Colombia",-75.58832,6.24699,11,4.73,feb-22,TRUE,340,feb-22,TRUE,1,,
17269603,Elegante unidad de 2 dormitorios en la mejor escena de Medellín,336328,"Vivienda rentada entero en Medellín, Colombia",-75.57155,6.20985,134,4.79,may-13,TRUE,1253,feb-16,FALSE,2,,
956039323739722902,Macarena La 70 Laureles,400000,"Vivienda rentada entero en Medellín, Colombia",-75.5876694,6.24518969,11,4.64,nov-21,TRUE,102,feb-22,FALSE,3,,
873442346407597582,APARTAMENTO ENORME con estacionamiento a 5 minutos de Lleras y Provenza,420647,"Vivienda rentada entero en Medellín, Colombia",-75.56158,6.21066,43,4.77,nov-17,TRUE,526,feb-20,FALSE,4,,
554274373063390799,Elegant and Luxury | 2BR | AC | Pool | Poblado,433616,"Vivienda rentada entero en Medellín, Colombia",-75.57294,6.22028,29,4.97,oct-18,TRUE,1014,feb-21,FALSE,2,,
985678692059524213,Recinto de paz en Santa Elena,420000,"Cabaña entero en Santa Elena, Colombia",-75.4742269,6.23701054,9,4.89,nov-17,TRUE,358,feb-18,TRUE,3,,
19582444,"Estilo de vida Soul, departamento cerca de Provenza, con wifi rápido",540500,"Vivienda rentada entero en Medellín, Colombia",-75.56731,6.20126,24,4.79,feb-17,TRUE,2692,feb-17,FALSE,1,,
19120808,"Soul Lifestyle, Apto cerca de Provenza, wifi rápido.",540500,"Vivienda rentada entero en Medellín, Colombia",-75.56582,6.20257,17,4.88,feb-17,TRUE,2692,feb-17,FALSE,1,,
878166475051959152,Urban 2205 - Serenidad y fitness. Apartamento con piscina/gimnasio,433616,"Vivienda rentada entero en Medellín, Colombia",-75.5546444,6.2063247,2,,oct-21,TRUE,240,feb-23,FALSE,1,,
894794866416301419,Casa de Campo Piedras Blanca,433616,"Casa de campo entero en Guarne, Colombia",-75.47256,6.27643,5,5,feb-16,TRUE,66,feb-18,FALSE,2,,
729707119318864408,2002 El Poblado! vista del skyline de la ciudad,325000,"Vivienda rentada entero en Medellín, Colombia",-75.5691452,6.18665648,3,3.67,sep-22,TRUE,95,feb-23,FALSE,1,,
39990290,The Peaceful Place 2BR-2BA Apt. Provenza 's Retreat,462905,"Vivienda rentada entero en Medellín, Colombia",-75.5641671,6.20578678,52,4.9,may-17,TRUE,167,feb-20,TRUE,2,,
957971431603012682,Apartamento Amoblado en Envigado,430000,"Vivienda rentada entero en Envigado, Colombia",-75.5914769,6.17430396,0,,may-21,TRUE,,sep-23,TRUE,2,,
17934702,"Soul Lifestyle, Apt w/ fast, cerca de Golden Mile.",537214,"Vivienda rentada entero en Medellín, Colombia",-75.56702,6.19884,24,4.92,feb-17,TRUE,2692,feb-17,FALSE,1,,
17609833,"Soul Lifestyle, apartamento con wifi rápido y la mejor ubicación.",537214,"Vivienda rentada entero en Medellín, Colombia",-75.56578,6.19862,22,4.86,feb-17,TRUE,2692,feb-17,FALSE,1,,
847079675966684999,Suite con balcones y piscina en la encimera en Laureles.,488856,"Habitación privada en loft en Medellín, Colombia",-75.58704,6.23803,0,,mar-23,TRUE,170,jul-23,TRUE,1,,
18525574,"Soul Lifestyle, Apt con balcón, cerca de Provenza.",540500,"Vivienda rentada entero en Medellín, Colombia",-75.56713,6.19878,36,4.81,feb-17,TRUE,2692,feb-17,FALSE,1,,
831724134924222593,¡Amplios 4 dormitorios junto al hermoso parque del río!,400000,"Vivienda rentada entero en Medellín, Colombia",-75.5792821,6.2420603,33,4.85,abr-18,TRUE,67,feb-18,TRUE,4,,
1036423413626831127,Apartament con vista panorámica,430000,"Vivienda rentada entero en Medellín, Colombia",-75.5815,6.19358,0,,jul-23,TRUE,,ago-23,FALSE,3,,
921053854099567623,Hermoso Dúplex en Medellín 401,430000,"Vivienda rentada entero en Medellín, Colombia",-75.5816361,6.27538298,4,4.75,may-16,TRUE,13,jul-23,TRUE,3,,
21885137,"Soul Lifestyle, apartamento con wifi rápido y la mejor ubicación.",480273,"Vivienda rentada entero en Medellín, Colombia",-75.56553,6.2007,36,4.86,feb-17,TRUE,2692,feb-17,FALSE,1,,
34140923,ClassSuites SuprBalcony/piso 16/2 BR-AC/Poblado,397350,"Condo entero en Medellín, Colombia",-75.565,6.19012,31,4.97,mar-16,TRUE,461,feb-16,FALSE,2,,
39965342,Earl room (Desayuno/Limpieza diario incluida),499565,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.56612,6.20969,3,4.33,oct-19,TRUE,569,feb-20,TRUE,1,,
1004437879318569949,Exclusiva propiedad con vista unica,357143,"Vivienda rentada entero en Sabaneta, Colombia",-75.611277,6.15272473,0,,oct-21,TRUE,,sep-23,TRUE,3,,
24938342,"Soul Lifestyle, Wifi rápido, Coworkin, Gaming Room.",540500,"Vivienda rentada entero en Medellín, Colombia",-75.56638,6.19796,18,4.83,feb-17,TRUE,2692,feb-17,FALSE,1,,
737125430929143559,"Urban 2505 - Oasis elegante con piscina, sauna y gimnasio",433616,"Vivienda rentada entero en Medellín, Colombia",-75.5546444,6.2063247,1,,oct-21,TRUE,240,feb-23,FALSE,1,,
689794260346044945,Suite de lujo en el Poblado-Medellín,463286,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.57071,6.21354,20,4.85,jul-22,TRUE,235,feb-23,TRUE,1,,
937224493383590157,Apartamento 3 habitaciones Aire acondicionado,450000,"Vivienda rentada entero en Medellín, Colombia",-75.6011157,6.24491313,3,5,abr-16,TRUE,22,ago-23,TRUE,2,,
689797202646950362,Suite de lujo en el Poblado-Medellín,523286,"Vivienda rentada entero en Medellín, Colombia",-75.57071,6.21354,14,4.79,jul-22,TRUE,235,feb-23,TRUE,1,,
737128627543914237,"Urban 701 - Apartamento relajante con piscina, jacuzzi y gimnasio",354777,"Vivienda rentada entero en Medellín, Colombia",-75.5546444,6.2063247,1,,oct-21,TRUE,240,feb-23,FALSE,1,,
51499769,OviedoMall/Desayuno/Espectacular/LimpiezaDiaria,508148,"Vivienda rentada entero en Medellín, Colombia",-75.575539,6.200218,18,4.89,jun-18,TRUE,984,feb-18,FALSE,1,,
812183225682019631,Amplio apartamento con 1 habitación - 160 MB WiFI,431921,"Vivienda rentada entero en Medellín, Colombia",-75.5665039,6.2077821,1,,sep-22,TRUE,74,feb-23,FALSE,1,,
857340318589203837,Casa de la Villa,443086,"Alojamiento entero en Medellín, Colombia",-75.59969,6.23469,1,,abr-19,TRUE,,jun-23,TRUE,4,,
737116422513160033,Urban 2101 - Apartamento con estilo/en el corazón del Poblado,433616,"Vivienda rentada entero en Medellín, Colombia",-75.5546444,6.2063247,4,4.25,oct-21,TRUE,240,feb-23,FALSE,1,,
1040685828023978496,Casa central la magnolia,280000,"Alojamiento entero en Envigado, Colombia",-75.5829237,6.1755925,3,5,dic-23,TRUE,4,ene-24,TRUE,4,,
17789446,"Estilo de vida Soul, departamento con internet rápido, mejor ubicación",519307,"Vivienda rentada entero en Medellín, Colombia",-75.56552,6.19986,18,4.78,feb-17,TRUE,2692,feb-17,FALSE,1,,
17589565,"Soul Lifestyle, Apto con internet rápido, Coworking.",464354,"Vivienda rentada entero en Medellín, Colombia",-75.56622,6.19808,25,4.76,feb-17,TRUE,2692,feb-17,FALSE,1,,
1013657624892045145,"12 huéspedes, una joya oculta en el centro",424000,"Vivienda rentada entero en Medellín, Colombia",-75.552291,6.24831771,0,,jun-22,TRUE,207,feb-22,FALSE,6,,
20543518,Casa de Campo La Holandia,416705,"Casa de campo entero en Medellín, Colombia",-75.53806,6.1484,10,4.7,ene-15,TRUE,11,feb-18,FALSE,4,,
597045714784860921,Apt B202/ 2HAB / Provenza / El Poblado / Medellín,500789,"Loft entero en Medellín, Colombia",-75.56528,6.20727,0,,ene-22,TRUE,107,feb-22,FALSE,2,,
46940286,Balcón de 2 dormitorios con aire acondicionado y bañera de hidromasaje,433616,"Vivienda rentada entero en Medellín, Colombia",-75.57306,6.20956,16,4.63,dic-20,TRUE,139,feb-21,FALSE,2,,
51469108,"2 plantas, jacuzzi de 2 dormitorios cerca de Lleras",433616,"Vivienda rentada entero en Medellín, Colombia",-75.56985,6.2107,4,4.25,dic-20,TRUE,139,feb-21,FALSE,2,,
902211842310256631,2 BR Apartment Lleras Park 206,500000,"Habitación en Medellín, Colombia",-75.56777,6.2111,1,,,,,feb-15,FALSE,2,,
46943013,"Bañera de hidromasaje en la sala de estar de dos dormitorios, apta para huéspedes",433616,"Vivienda rentada entero en Medellín, Colombia",-75.57032,6.212,17,4.18,dic-20,TRUE,139,feb-21,FALSE,2,,
739437342914437861,1057 Espacioso apartamento en los Colores,512455,"Vivienda rentada entero en Medellín, Colombia",-75.5933324,6.26448271,2,,ene-21,TRUE,106,feb-21,TRUE,5,,
954401633108471350,Habitación privada con acceso a jacuzzi,423919,"Habitación en Medellín, Colombia",-75.5595072,6.2622566,0,,,,,feb-17,FALSE,1,,
823799542204192702,Laurles La 70 Duplex,158571,"Vivienda rentada entero en Medellín, Colombia",-75.5913383,6.2505195,0,,may-14,TRUE,267,feb-14,TRUE,1,,
20027328,Apartaestudio 304,250000,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.5842,6.25539,2,,jul-17,,21,feb-17,FALSE,2,,
981285481371595299,Apartaestudio y apartamentos.,500000,"Vivienda rentada entero en Medellín, Colombia",-75.5860028,6.25668504,1,,jul-17,,21,feb-17,TRUE,3,,
12229982,"Energía 1501 Piscina Impresionantes vistas, 1b/2ba",567604,"Vivienda rentada entero en Medellín, Colombia",-75.55928,6.21372,185,4.86,sep-14,TRUE,6447,feb-15,FALSE,1,,
594941022732437611,"Wifi 100 MB, Jacuzzi en el Poblado, Medellín (09)",556000,"Loft entero en Medellín, Colombia",-75.56892,6.2016,135,4.94,jul-20,TRUE,2712,feb-22,FALSE,1,,
46855805,Moderno 2 BR 2 BTH con AC @Provenza + Gimnasio gratuito,564844,"Vivienda rentada entero en Medellín, Colombia",-75.56491,6.20441,113,4.88,may-17,TRUE,2664,feb-17,FALSE,2,,
924873758276061513,casa en el aire,450000,"Cabaña entero en Medellín, Colombia",-75.6236753,6.20697343,11,4.73,may-21,TRUE,,dic-23,FALSE,1,,
53749056,"Suite, jacuzzi privado, corazón de Poblado, naturaleza y vistas",493883,"Loft entero en Medellín, Colombia",-75.569977,6.197793,155,4.83,jul-14,TRUE,13713,feb-17,FALSE,1,,
46873060,Increíble y brillante 2BR 2BTH + AC @Provenza,564844,"Vivienda rentada entero en Medellín, Colombia",-75.56448,6.20562,86,4.83,may-17,TRUE,2664,feb-17,FALSE,2,,
26453152,Apartamento cerca de Provenza con piscina y aire acondicionado en el techo,435829,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.560471,6.21131,28,4.82,ene-18,TRUE,1328,feb-18,TRUE,1,,
989263708377630108,The Spot Bldg 31,454495,"Vivienda rentada entero en Medellín, Colombia",-75.5640378,6.20995084,16,4.88,jun-21,TRUE,1165,feb-21,FALSE,2,,
54051228,Open Concept Loft / Nido Sky / Unit 15,591863,"Loft entero en Medellín, Colombia",-75.57203,6.20975,38,4.82,sep-10,TRUE,1401,feb-15,TRUE,1,,
944846916039274984,Nuevo alojamiento de lujo de 2 dormitorios en Poblado / piscina / aire acondicionado / gimnasio,516397,"Vivienda rentada entero en Medellín, Colombia",-75.5740513,6.2199881,15,5,oct-18,TRUE,1014,feb-21,FALSE,2,,
54261208,Open Concept Loft / Nido Sky / Unit 10,533211,"Loft entero en Medellín, Colombia",-75.57355,6.21035,89,4.83,sep-10,TRUE,1401,feb-15,TRUE,1,,
935124259561807727,Hermoso 2 Balcones 1 Terraza 130m2,430137,"Vivienda rentada entero en Medellín, Colombia",-75.6048578,6.24132932,10,4.7,abr-14,TRUE,12,ago-23,TRUE,3,,
774597033820840218,Lujoso apartamento con impresionantes vistas-14fl,440948,"Vivienda rentada entero en Medellín, Colombia",-75.55431,6.20667,61,4.98,nov-21,TRUE,61,feb-23,FALSE,1,,
1033234019547486146,"Mejor ubicación, silencioso y seguro. Poblado P4",480000,"Vivienda rentada entero en Medellín, Colombia",-75.5735819,6.2093331,3,5,ene-18,TRUE,222,feb-18,TRUE,3,,
700233326401959033,Topá House New Parque Lleras,513047,"Vivienda rentada entero en Medellín, Colombia",-75.56885,6.20909,17,5,ago-22,TRUE,108,feb-23,TRUE,2,,
51565458,Apartamento Medellin cerca al estadio y la 70,320000,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.58687,6.2608,49,4.71,abr-19,TRUE,465,feb-19,FALSE,3,,
955633739468915699,Envigado/Poblado Skyline Retreat,501181,"Vivienda rentada entero en Envigado, Colombia",-75.5915153,6.17496555,9,5,jun-19,TRUE,641,feb-19,FALSE,3,,
843469206261546344,"Poblado, entretenimiento y aire acondicionado!",499999,"Vivienda rentada entero en Medellín, Colombia",-75.5566002,6.2166591,14,4.79,sep-18,TRUE,49,feb-19,FALSE,3,,
922396915326472413,NEW-Luxury-Terrace-A/C-Sleep6-Modern-24/7 Seguridad,380912,"Condo entero en Envigado, Colombia",-75.59131,6.1741731,23,4.96,sep-18,TRUE,88,feb-22,TRUE,2,,
